start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
-89.1414856	14.8372582	-89.1414856	14.8372582	1898202	1905506
-89.1414856	14.8372582	-89.1414856	14.8372582	1905506	1905507
-89.1414856	14.8372582	-89.1414856	14.8372582	1905507	1912811
-89.1414856	14.8372582	-89.1414856	14.8372582	1912811	1912812
-89.1414856	14.8372582	-89.1414856	14.8372582	1912812	1916459
-89.1414856	14.8372582	-89.117813	16.763082	1916459	1916464
-89.117813	16.763082	-89.117813	16.763082	1916464	1920112
-89.117813	16.763082	-89.1414856	14.8372582	1920112	1920117
-89.1414856	14.8372582	-89.1414856	14.8372582	1920117	1920329
-89.1414856	14.8372582	-89.1414856	14.8372582	1920329	1920330
-89.1414856	14.8372582	-89.1414856	14.8372582	1920330	1920360
