start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
-92.046389	17.484167	-92.046389	17.484167	1875809	1880557
-92.046389	17.484167	-92.046389	17.484167	1880557	1880558
-92.046389	17.484167	-92.046389	17.484167	1880558	1880670
-92.046389	17.484167	-92.046389	17.484167	1880670	1880671
-92.046389	17.484167	-92.046389	17.484167	1880671	1883957
-92.046389	17.484167	-92.046389	17.484167	1883957	1883958
-92.046389	17.484167	-92.046389	17.484167	1883958	1887609
-92.046389	17.484167	-92.046389	17.484167	1887609	1887610
-92.046389	17.484167	-92.046389	17.484167	1887610	1889436
-92.046389	17.484167	-92.046389	17.484167	1889436	1889437
-92.046389	17.484167	-92.046389	17.484167	1889437	1894914
-92.046389	17.484167	-92.046389	17.484167	1894914	1894915
-92.046389	17.484167	-92.046389	17.484167	1894915	1899297
-92.046389	17.484167	-92.046389	17.484167	1899297	1899298
-92.046389	17.484167	-92.046389	17.484167	1899298	1899328
