start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
12.05	49.01	12.05	49.01	1929613	1936710
12.05	49.01	10.983333	45.433334	1936710	1936720
10.983333	45.433334	10.983333	45.433334	1936720	1937192
10.983333	45.433334	9.15	45.183334	1937192	1937197
9.15	45.183334	9.15	45.183334	1937197	1937251
9.15	45.183334	8.8	45.116667	1937251	1937253
8.8	45.116667	8.8	45.116667	1937253	1937434
8.8	45.116667	9.18854	45.464664	1937434	1937436
9.18854	45.464664	9.18854	45.464664	1937436	1940931
9.18854	45.464664	10.791375	45.156417	1940931	1940936
10.791375	45.156417	10.791375	45.156417	1940936	1941297
10.791375	45.156417	11.866667	45.416668	1941297	1941301
11.866667	45.416668	11.866667	45.416668	1941301	1941507
11.866667	45.416668	9.266667	45.583332	1941507	1941514
9.266667	45.583332	9.266667	45.583332	1941514	1941665
9.266667	45.583332	9.266667	45.583332	1941665	1941666
9.266667	45.583332	9.266667	45.583332	1941666	1941876
9.266667	45.583332	10.026054	45.133862	1941876	1941879
10.026054	45.133862	10.026054	45.133862	1941879	1942389
10.026054	45.133862	12.11075	42.71846	1942389	1942397
12.11075	42.71846	12.11075	42.71846	1942397	1946041
12.11075	42.71846	10.026054	45.133862	1946041	1946049
10.026054	45.133862	10.026054	45.133862	1946049	1946533
10.026054	45.133862	9.18854	45.464664	1946533	1946536
9.18854	45.464664	9.18854	45.464664	1946536	1950066
9.18854	45.464664	9.266667	45.583332	1950066	1950067
9.266667	45.583332	9.266667	45.583332	1950067	1950483
9.266667	45.583332	9.266667	45.583332	1950483	1950484
9.266667	45.583332	9.266667	45.583332	1950484	1950514
